,,,,,INFORMACIÓN DEL CLIENTE,,,,,,,,,,,,,
ESTADO DE LA OPERACIÓN,,,,,,,Permanencia,,,,,,,,,,,
Identificación,,Días de,Estado de,,Actividad,Saldo de la,en la,Número de,Monto del,Tasa de,Ingreso,,Frecuencia,Dependencia,Tipo de,Profesión del,Bienes,
del crédito,Saldo vigente,atraso,crédito,,económica,cuota,vivienda,cuotas,crédito,interés,mensual,Sexo,de pago,ocupacional,cuota,cliente,raíces,Automóviles
3003,"10045,31 ",0,0,,10,66.62,12,36,10500,31,"239,81",2,1,1,2,3,0,0
3004,"6783,06 ",0,0,,10,294.21,240,37,58000,"13,43","778,00",1,1,1,2,1,0,1
3005,"12009,18 ",0,0,,10,195.76,12,24,25000,"25,5","362,27",1,1,1,2,3,0,0
3006,"18967,61 ",0,0,,10,207.85,2,36,35000,"25,5","746,44",1,1,1,2,3,0,1
3007,"1945,41 ",480,1,,8,0,84,36,25000,"17,77","392,12",1,1,2,2,5,0,1
3008,"14208,96 ",0,0,,3,84.25,24,36,15000,22,"856,97",1,1,2,2,4,0,0
3009,"1805,43 ",0,0,,10,90.19,12,36,17000,"13,96","518,00",2,1,1,2,3,0,1
3010,"2111,10 ",0,0,,10,233.76,120,36,6000,"16,19","1355,68",2,1,2,2,4,0,0
3011,"20616,19 ",0,0,,3,117.17,192,36,21000,22,"467,05",1,1,2,2,5,0,0
3012,"37995,86 ",0,0,,8,321.25,0,36,56600,22,"1266,44",1,1,2,2,5,0,1
3013,"37995,86 ",0,0,,8,321.25,120,36,56600,22,"813,60",1,1,2,2,5,0,1
3014,"37995,86 ",0,0,,8,321.25,180,36,56600,22,"1636,40",1,1,2,2,5,0,1
3015,"37995,86 ",0,0,,8,321.25,240,36,56600,22,"849,70",1,1,2,2,5,0,1
3016,"24162,06 ",0,0,,8,140.2,0,36,25000,22,"1266,44",1,1,2,2,5,0,1
3017,"24162,06 ",0,0,,8,140.2,120,36,25000,22,"813,60",1,1,2,2,5,0,1
3018,"24162,06 ",0,0,,8,140.2,180,36,25000,22,"1636,40",1,1,2,2,5,0,1
3019,"24162,06 ",0,0,,8,140.2,240,36,25000,22,"849,70",1,1,2,2,5,0,1
3020,"40649,38 ",0,0,,8,386.06,36,36,69700,21,"2555,20",1,1,2,2,4,0,1
3021,"4422,27 ",0,0,,3,386.34,12,36,10000,"19,72","1008,93",2,1,2,2,4,0,0
3022,"15000,00 ",0,0,,6,69.19,161,48,15000,22,"739,03",2,1,2,2,3,0,1
3023,"15000,00 ",0,0,,6,69.19,161,48,15000,22,"739,03",2,1,1,2,4,0,1
3024,"21338,02 ",0,0,,8,245.94,432,48,58400,"13,43","1037,36",1,1,2,2,5,0,1
3025,"21338,02 ",0,0,,8,245.94,60,48,58400,"13,43","629,79",1,1,2,2,5,0,1
3026,"7494,51 ",0,0,,6,269.13,360,60,10000,"17,75","1072,34",1,1,1,2,3,0,0
3027,"25991,22 ",0,0,,10,299.56,60,48,71200,"13,43","265,46",2,1,1,2,1,0,1
3028,"11057,45 ",0,0,,6,164.76,60,24,21000,"24,5","470,78",1,1,2,2,4,0,0
3029,"11057,45 ",0,0,,6,164.76,60,24,21000,"24,5","1108,98",1,1,2,2,4,0,0
3030,"24901,38 ",0,0,,6,164.99,60,36,28000,"25,5","470,78",1,1,2,2,4,0,0
3031,"24901,38 ",0,0,,6,164.99,60,36,28000,"25,5","1108,98",1,1,2,2,4,0,0
3032,"76416,17 ",0,0,,3,331.39,24,60,91000,17,"1184,00",1,1,2,2,2,0,0
3033,"76416,17 ",0,0,,3,331.39,12,60,91000,17,"1132,50",1,1,2,2,2,0,0
3034,"30032,16 ",0,0,,6,230.48,408,36,42000,20,"1828,50",2,1,2,2,4,0,1
3035,"9575,60 ",16,0,,8,85.51,36,24,10500,29,"507,04",1,1,2,2,5,0,1
3036,"25306,25 ",0,0,,10,157.09,12,36,28000,22,"153,93",1,1,1,2,3,0,0
3037,"38626,67 ",0,0,,10,155.76,420,60,40100,20,"636,69",1,1,1,2,3,0,0
3038,"25911,78 ",0,0,,10,141.35,96,48,28000,"27,5","488,08",1,1,1,2,3,0,0
3039,"18513,18 ",746,1,,8,0,120,36,32000,"16,77","642,00",1,1,2,2,5,0,1
3040,"68000,00 ",0,0,,6,305.03,84,48,68000,20,"937,00",2,1,2,2,4,0,0
3041,"38513,55 ",0,0,,9,273.23,3,60,77700,"13,43","11014,00",1,1,1,2,3,0,1
3042,"4409,04 ",0,0,,9,385.19,3,36,10000,"19,34","11014,00",1,1,1,2,3,0,1
3043,"83493,48 ",0,0,,3,369.5,36,48,84000,19,"1194,14",1,1,2,2,5,0,1
3044,"51402,34 ",0,0,,3,540.07,48,36,98000,21,"2677,00",1,1,1,2,1,0,1
3045,"1281,39 ",0,0,,10,160.05,60,36,4000,"21,49","289,00",2,1,1,2,3,0,0
3046,"79044,15 ",0,0,,7,292.84,120,60,85000,"14,9","1557,10",2,1,2,2,4,0,0
3047,"103000,00 ",0,0,,6,558.84,60,36,103000,19,"6307,35",1,1,2,2,4,0,0
3048,"103000,00 ",0,0,,6,558.84,24,36,103000,19,"2319,00",1,1,2,2,4,0,0
3049,"25774,50 ",0,0,,6,270.81,60,36,49000,21,"920,22",2,1,2,2,4,0,1
3050,"1448,99 ",0,0,,10,108.26,6,24,14000,23,"285,46",1,1,1,2,3,0,0
3051,"26228,42 ",0,0,,8,205.01,1,36,35000,"25,5","686,00",1,1,1,2,5,0,0
3052,"13959,20 ",0,0,,6,179.49,240,24,23000,"24,5","823,99",1,1,2,2,4,0,1
3053,"13959,20 ",0,0,,6,179.49,252,24,23000,"24,5","813,92",1,1,2,2,4,0,1
3054,"1957,67 ",0,0,,10,36.03,15,18,3500,32,"235,00",2,1,2,2,5,0,1
3055,"7749,95 ",0,0,,10,50.44,137,36,8000,31,"267,34",2,1,1,2,3,0,0
3056,"3199,89 ",0,0,,8,161.61,240,36,38400,"14,2","697,00",1,1,2,1,5,0,1
3057,"799,89 ",0,0,,8,40.4,240,36,9600,"13,43","697,00",1,1,2,1,5,0,1
3058,"23013,85 ",0,0,,10,195.32,60,37,35000,"21,6","1211,00",1,1,1,2,1,0,1
3059,"6994,90 ",0,0,,6,569.03,120,36,14900,21,"1958,00",1,1,2,2,4,0,1
3060,"37572,65 ",0,0,,7,269.46,120,36,49000,20,"3153,08",1,1,2,2,4,0,0
3061,"19612,72 ",0,0,,6,148.61,384,36,25000,"25,5","508,63",1,1,2,2,4,0,1
3062,"25125,55 ",0,0,,10,155.97,24,36,28000,22,"547,48",1,1,1,2,3,0,0
3063,"18765,25 ",0,0,,6,198.5,120,36,35500,22,"1533,84",1,1,2,2,4,0,0
3064,"43958,47 ",0,0,,7,224.9,32,48,50000,20,"750,00",2,1,1,2,3,0,0
3065,"43958,47 ",0,0,,7,224.9,39,48,50000,20,"1116,04",2,1,2,2,4,0,0
3066,"24618,23 ",0,0,,7,116.35,32,48,25000,22,"750,00",2,1,1,2,3,0,0
3067,"24618,23 ",0,0,,7,116.35,39,48,25000,22,"1116,04",2,1,2,2,4,0,0
3068,"29169,22 ",0,0,,6,177.11,42,36,30000,"25,5","2215,09",2,1,2,2,4,0,0
3069,"2097,24 ",0,0,,6,196.75,120,36,5100,"19,37","724,09",2,1,2,2,4,0,0
3070,"12314,82 ",0,0,,10,84.87,120,36,15000,22,"175,94",1,1,1,2,3,0,1
3071,"103000,00 ",0,0,,10,15341.62,240,1,103000,21,"471,00",1,1,1,3,3,0,0
3072,"95224,95 ",0,0,,8,399.29,396,60,104500,19,"1300,08",1,1,2,2,5,0,1
3073,"5653,78 ",0,0,,8,573.49,408,36,14950,"19,37","2650,47",1,1,2,2,5,0,1
3074,"5653,78 ",0,0,,8,573.49,120,36,14950,"19,37","950,54",1,1,2,2,5,0,1
3075,"17360,00 ",0,0,,10,186.76,11,48,40100,22,"457,29",1,1,1,2,3,0,0
3076,"17360,00 ",0,0,,10,186.76,48,48,40100,22,"260,66",1,1,1,2,3,0,0
3077,"10127,33 ",0,0,,3,113.36,24,24,15000,22,"993,52",1,1,2,2,4,0,0
3078,"10127,33 ",0,0,,3,113.36,180,24,15000,22,"517,50",1,1,2,2,5,0,1
3079,"10127,33 ",0,0,,3,113.36,372,24,15000,22,"789,24",1,1,1,2,5,0,0
3080,"48247,55 ",0,0,,3,274.22,24,36,49000,22,"993,52",1,1,2,2,4,0,0
3081,"48247,55 ",0,0,,3,274.22,180,36,49000,22,"517,50",1,1,2,2,5,0,1
3082,"48247,55 ",0,0,,3,274.22,372,36,49000,22,"789,24",1,1,1,2,5,0,0
3083,"4388,24 ",0,0,,10,97.49,48,36,17000,24,"254,00",1,1,1,2,3,0,0
3084,"17681,72 ",0,0,,10,104.84,48,40,20000,22,"487,00",2,1,1,2,3,0,0
3085,"3882,91 ",82,1,,10,51.93,48,18,5000,32,"259,77",1,1,1,2,3,0,0
3086,"29826,15 ",0,0,,6,144.06,120,60,33000,"25,5","631,82",1,1,1,2,3,0,0
3087,"29826,15 ",0,0,,6,144.06,60,60,33000,"25,5","393,47",1,1,1,2,3,0,1
3088,"22424,82 ",0,0,,8,369.83,348,36,67300,21,"583,71",1,1,2,2,5,0,1
3089,"43674,28 ",0,0,,6,277.43,15,36,49000,22,"476,00",1,1,2,2,2,0,1
3090,"43674,28 ",0,0,,6,277.43,12,36,49000,22,"844,70",1,1,2,2,5,0,1
3091,"43674,28 ",0,0,,6,277.43,36,36,49000,22,"844,70",1,1,2,2,5,0,1
3092,"37812,12 ",0,0,,10,160.56,96,60,42000,19,"367,84",1,1,1,2,3,0,0
3093,"37812,12 ",0,0,,10,160.56,120,60,42000,19,"591,00",1,1,1,2,3,0,0
3094,"7856,21 ",0,0,,10,72.3,60,24,8890,28,"503,82",1,1,1,2,3,0,0
3095,"4237,41 ",0,0,,10,575.3,60,36,15000,"15,92","1236,00",2,1,1,2,1,0,1
3096,"21484,65 ",0,0,,6,162.79,60,36,27880,"25,5","1627,78",2,1,2,2,4,0,0
3097,"275000,00 ",0,0,,3,4364.38,84,12,275000,17,"35515,94",1,3,2,2,4,0,0
3098,"4682,90 ",1201,1,,8,0,60,36,8000,"13,93","167,75",2,1,1,2,2,0,0
3099,"10557,41 ",0,0,,9,78.53,360,37,"13999,51","21,6","347,00",2,1,1,2,3,0,0
3100,"14021,32 ",0,0,,8,113.65,22,24,15000,22,"774,82",1,1,2,2,4,0,0
3101,"16526,40 ",0,0,,10,158.14,120,36,28000,22,"1016,59",1,1,1,2,3,0,0
3102,"16526,40 ",0,0,,10,158.14,120,36,28000,22,"185,00",1,1,1,2,3,0,0
3103,"16526,40 ",0,0,,10,158.14,300,36,28000,22,"1031,63",1,1,1,2,3,0,0
3104,"32064,41 ",0,0,,10,153.26,120,48,35000,19,"1016,59",1,1,1,2,3,0,0
3105,"32064,41 ",0,0,,10,153.26,120,48,35000,19,"185,00",1,1,1,2,3,0,0
3106,"32064,41 ",0,0,,10,153.26,300,48,35000,19,"1031,63",1,1,1,2,3,0,0
3107,"34220,41 ",333,1,,10,208.19,36,36,35000,"25,5","2510,19",1,1,2,2,4,0,0
3108,"11229,65 ",0,0,,9,220.38,408,47,47000,"21,6","772,00",1,1,1,2,3,0,1
3109,"4400,66 ",776,1,,6,27.34,17,36,5000,"16,28","969,00",2,1,2,2,2,0,0
3110,"17602,61 ",776,1,,6,109.34,17,36,20000,"17,53","969,00",2,1,2,2,2,0,0
3111,"2718,08 ",0,0,,10,136.2,120,36,25000,"15,93","426,00",1,1,1,2,1,0,1
3112,"55203,43 ",0,0,,6,244.3,14,48,56000,19,"948,46",2,1,2,2,4,0,0
3113,"156,47 ",0,0,,10,80.69,12,24,1500,24,"212,34",2,1,1,2,3,0,0
3114,"12480,54 ",0,0,,9,103.86,36,55,"31212,02","21,6","741,74",1,1,1,2,3,0,0
3115,"21334,20 ",0,0,,9,107.97,36,48,25000,18,"741,74",1,1,1,2,3,0,0
3116,"79834,66 ",0,0,,10,356.2,120,60,90000,21,"660,00",2,1,1,2,3,0,1
3117,"49000,00 ",0,0,,3,213.81,240,48,49000,19,"230,29",2,1,2,2,4,0,0
3118,"42501,08 ",0,0,,6,304.81,60,36,56000,20,"3117,25",1,1,2,2,4,0,0
3119,"33193,76 ",0,0,,6,196.81,84,36,35000,22,"2984,75",1,1,2,2,4,0,0
3120,"17352,32 ",0,0,,3,79.59,60,60,17500,"27,5","335,30",2,1,1,2,3,0,0
3121,"1904,36 ",0,0,,10,155.87,60,36,4000,"19,75","291,92",1,1,1,2,3,0,0
3122,"17570,13 ",0,0,,10,145.62,192,36,25000,"24,5","823,73",2,1,2,2,4,0,0
3123,"60619,43 ",0,0,,6,372.12,60,36,69700,19,"811,00",2,1,2,2,4,0,0
3124,"15578,14 ",0,0,,10,73.63,24,48,16000,22,"190,24",2,1,1,2,3,0,0
3125,"1065,20 ",0,0,,10,99.95,6,36,2600,"19,31","317,22",2,1,1,2,3,0,0
3126,"12548,54 ",0,0,,10,75.79,60,43,"15409,76","21,6","270,44",2,1,1,2,3,0,0
3127,"1651,70 ",0,0,,10,154.96,6,36,4000,"19,37","308,99",1,1,1,2,3,0,0
3128,"69643,07 ",0,0,,4,474.02,12,58,99400,"21,6","2604,57",1,1,2,2,4,0,1
3129,"1457,16 ",0,0,,10,215.04,12,36,40000,"19,5","636,12",1,1,1,2,3,0,0
3130,"6922,43 ",0,0,,9,273.04,120,60,10000,"16,13","1359,69",2,1,1,2,1,0,0
3131,"1830,90 ",29,0,,10,135.73,240,36,25000,20,"565,49",1,1,1,2,3,0,0
3132,"3605,49 ",0,0,,10,136.76,240,36,25000,"16,07","340,90",1,1,1,2,2,0,0
3133,"21811,94 ",0,0,,10,122.99,48,48,25000,"25,5","539,80",1,1,2,2,3,0,0
3134,"103000,00 ",0,0,,10,393.75,420,60,103000,19,"2361,44",2,1,2,2,4,0,1
3135,"11254,91 ",0,0,,10,87.14,184,36,15000,"24,5","364,66",1,1,1,2,3,0,0
3136,"11254,91 ",0,0,,10,87.14,168,36,15000,"24,5","278,30",1,1,1,2,3,0,0
3137,"4538,95 ",0,0,,10,118.47,12,24,15000,26,"346,29",2,1,1,2,3,0,0
3138,"781,32 ",0,0,,10,94.76,12,36,2500,"15,92","363,56",1,1,1,2,3,0,0
3139,"31233,17 ",0,0,,6,186.92,168,36,35000,19,"406,70",2,1,2,2,4,0,0
3140,"77100,83 ",0,0,,6,547.37,468,36,102000,19,"1666,10",1,1,2,2,4,0,0
3141,"13072,82 ",0,0,,8,841.79,5,60,32000,"15,99","2168,48",2,1,2,2,4,0,1
3142,"99968,49 ",0,0,,8,785.07,5,36,139400,"21,6","2168,48",2,1,2,2,4,0,1
3143,"94609,16 ",0,0,,8,379.54,5,60,102000,18,"2168,48",2,1,2,2,4,0,1
3144,"19706,26 ",0,0,,10,93.13,12,48,20000,22,"274,00",1,1,1,2,3,0,0
3145,"638,12 ",0,0,,8,390.19,132,36,10000,"16,78","1589,65",1,1,2,2,5,0,1
3146,"62466,25 ",1,0,,3,373.72,145,36,70000,19,"1392,42",1,1,2,2,4,0,0
3147,"62466,25 ",1,0,,3,373.72,132,36,70000,19,"844,49",1,1,2,2,4,0,0
3148,"2270,40 ",0,0,,10,230.32,60,36,6000,"18,98","459,93",1,1,2,2,1,0,0
3149,"50632,85 ",21,0,,6,397.65,0,36,70000,"22,5","2920,40",2,1,2,2,4,0,0
3150,"28488,02 ",897,1,,10,0,120,36,40000,"16,59","3109,00",2,1,2,2,4,0,0
3151,"5648,45 ",0,0,,6,118.92,480,24,14000,32,"436,22",2,1,2,2,4,0,0
3152,"7697,14 ",0,0,,3,87.74,12,36,15000,25,"1376,86",2,1,2,2,4,0,0
3153,"7697,14 ",0,0,,3,87.74,12,36,15000,25,"295,46",2,1,2,2,4,0,0
3154,"17992,06 ",0,0,,10,117.4,36,36,21000,22,"453,00",1,1,1,2,3,0,0
3155,"9847,44 ",0,0,,10,90.22,240,36,14000,32,"214,80",1,1,2,2,4,0,0
3156,"8469,80 ",0,0,,10,260.5,24,26,36000,23,"666,67",1,1,1,2,3,0,0
3157,"3252,02 ",0,0,,8,49.99,180,12,3500,31,"530,63",1,1,2,2,5,0,1
3158,"14000,00 ",0,0,,10,2346.88,60,1,14000,31,"2630,00",1,6,2,3,1,0,1
3159,"22426,41 ",0,0,,10,263.53,60,18,24500,19,"2630,00",1,2,2,2,1,0,1
3160,"7000,00 ",35,1,,10,0,60,1,7000,31,"2630,00",1,2,2,3,1,0,1
3161,"53479,09 ",0,0,,9,208.87,98,60,56000,17,"1177,00",2,1,1,2,3,0,0
3162,"11835,31 ",0,0,,3,113.25,96,24,15000,22,"495,96",1,1,2,2,5,0,1
3163,"68423,84 ",0,0,,3,272.93,180,60,70000,20,"938,91",1,1,2,2,4,0,0
3164,"16238,76 ",0,0,,10,125.72,36,36,21500,"24,5","612,62",1,1,1,2,3,0,0
3165,"5100,00 ",720,1,,10,196.87,120,36,5100,"19,37","1382,50",2,1,1,2,2,0,0
3166,"18397,77 ",0,0,,10,147.89,120,60,41000,"13,43","2400,00",1,1,1,2,1,0,1
3167,"2996,98 ",0,0,,10,67.37,12,30,10000,26,"158,91",1,1,1,2,3,0,0
3168,"2996,98 ",0,0,,10,67.37,72,30,10000,26,"217,31",1,1,1,2,3,0,0
3169,"20227,83 ",0,0,,10,111.32,24,36,21000,18,"750,00",2,1,2,2,4,0,0
3170,"20227,83 ",0,0,,10,111.32,120,36,21000,18,"580,00",2,1,1,2,4,0,0
3171,"18784,21 ",0,0,,6,200.05,12,36,35000,23,"919,50",1,1,2,2,4,0,0
3172,"100512,66 ",0,0,,6,397.2,240,60,104000,19,"1313,21",1,1,2,2,4,0,0
3173,"13067,63 ",0,0,,10,105.55,504,36,18000,"25,5","329,32",2,1,1,2,3,0,0
3174,"39083,98 ",0,0,,6,271.63,156,36,50000,20,"1859,48",2,1,2,2,4,0,0
3175,"39083,98 ",0,0,,6,271.63,144,36,50000,20,"1745,38",2,1,2,2,4,0,0
3176,"13740,15 ",0,0,,6,165.67,360,24,21000,"24,5","993,02",2,1,2,2,4,0,0
3177,"33368,28 ",0,0,,10,190.9,252,43,38218,"21,6","1250,00",1,1,1,2,1,0,1
3178,"33368,28 ",0,0,,10,190.9,240,43,38218,"21,6","1185,82",1,1,2,2,1,0,1
3179,"1444,47 ",0,0,,10,140.96,708,36,4000,"21,49","888,80",1,1,1,1,5,0,0
3180,"2590,99 ",0,0,,9,129,240,36,25000,16,"832,00",1,1,1,2,3,0,0
3181,"14066,67 ",0,0,,10,145.75,12,36,25000,24,"251,39",1,1,1,2,3,0,0
3182,"97131,02 ",0,0,,8,456.82,120,48,104000,19,"1419,00",1,1,2,2,5,0,1
3183,"97131,02 ",0,0,,8,456.82,144,48,104000,19,"621,00",1,1,2,2,5,0,1
3184,"10790,29 ",0,0,,10,104.81,12,36,18000,24,"233,00",2,1,1,2,3,0,0
3185,"100000,00 ",0,0,,5,15820.03,360,1,100000,18,"13439,63",1,6,2,3,1,0,0
3186,"25280,68 ",0,0,,3,273.79,168,24,34850,"25,5","1019,22",1,1,2,2,5,0,0
3187,"2366,80 ",0,0,,10,63.16,168,36,14200,"15,4","504,73",1,1,1,1,5,0,1
3188,"99419,48 ",0,0,,6,977.28,84,18,103000,19,"17216,00",2,1,2,2,4,0,0
3189,"99419,48 ",0,0,,6,977.28,86,18,103000,19,"17216,00",2,1,2,2,4,0,0
3190,"12234,90 ",0,0,,10,84.32,3,36,15000,22,"373,68",1,1,2,2,1,0,0
3191,"8983,70 ",0,0,,3,123.92,36,24,16000,"24,5","1005,58",1,1,2,2,4,0,0
3192,"15444,43 ",0,0,,10,141.23,444,36,25000,22,"449,26",2,1,1,2,1,0,0
3193,"13516,94 ",0,0,,8,144.92,64,36,25000,24,"581,00",1,1,1,2,3,0,1
3194,"21827,35 ",0,0,,8,189.34,64,36,32000,"25,5","581,00",1,1,1,2,3,0,1
3195,"28000,00 ",333,1,,3,166.56,24,36,28000,"25,5","3183,56",2,1,2,2,4,0,0
3196,"33354,23 ",0,0,,6,198.59,36,36,34000,"25,5","751,08",2,1,2,2,4,0,0
3197,"1844,86 ",0,0,,8,173.09,12,36,4500,"19,34","479,40",1,1,2,2,5,0,1
3198,"4822,56 ",0,0,,6,148.88,4,18,15000,"24,5","905,62",2,1,2,2,4,0,0
3199,"38723,89 ",0,0,,10,163.44,156,60,42000,20,"714,00",1,1,1,2,1,0,1
3200,"38723,89 ",0,0,,10,163.44,120,60,42000,20,"218,00",1,1,1,2,1,0,0
3201,"1907,90 ",0,0,,10,156.14,12,36,4000,"19,86","106,82",2,1,1,2,3,0,0
3202,"23958,43 ",0,0,,10,152.22,36,36,25000,"27,5","1217,45",2,1,1,2,4,0,0
3203,"880,05 ",16,0,,3,135.4,120,36,3500,"16,12","372,60",1,1,2,2,4,0,0
3204,"1470,29 ",16,0,,10,139.45,12,36,3500,"20,96","461,41",1,1,1,2,3,0,0
3205,"12242,12 ",0,0,,10,84.37,24,36,15000,22,"308,37",2,1,1,2,3,0,0
3206,"14297,23 ",0,0,,8,95.82,240,30,15000,22,"697,19",1,1,2,2,5,0,1
3207,"14297,23 ",0,0,,8,95.82,180,30,15000,22,"447,44",1,1,2,2,5,0,1
3208,"23772,89 ",0,0,,10,125.28,84,48,27000,22,"457,94",2,1,1,2,3,0,0
3209,"23772,89 ",0,0,,10,125.28,240,48,27000,22,"192,73",2,1,1,2,3,0,0
3210,"6487,77 ",0,0,,9,85.72,468,36,15000,"21,6","590,56",1,1,1,2,3,0,1
3211,"1672,47 ",0,0,,10,158.56,60,36,4000,"21,31","576,24",2,1,1,2,2,0,0
3212,"19474,23 ",0,0,,10,91,60,60,21000,"25,5","576,24",2,1,1,2,2,0,0
3213,"622,00 ",0,0,,9,109.35,240,36,3000,"12,23","374,70",2,1,1,2,2,0,1
3214,"25642,35 ",0,0,,8,269.42,3,36,49000,21,"1586,68",1,1,2,2,5,0,1
3215,"951,07 ",0,0,,10,140.24,240,36,26400,"15,96","338,00",1,1,2,2,3,0,1
3216,"27221,06 ",0,0,,10,158.64,6,50,"35628,02","21,6","588,00",1,1,2,2,1,0,0
3217,"7589,90 ",0,0,,3,85.98,180,36,15000,24,"1234,14",2,1,2,2,5,0,1
3218,"28603,98 ",0,0,,8,169.6,456,36,30000,22,"370,20",1,1,2,2,5,0,1
3219,"59510,10 ",0,0,,10,452.43,344,36,84000,19,"2934,00",2,1,1,2,1,0,1
3220,"26814,19 ",0,0,,10,126.17,344,60,27800,"27,5","2934,00",2,1,1,2,1,0,1
3221,"12417,57 ",0,0,,8,113.55,60,24,15000,22,"539,28",1,1,1,2,3,0,0
3222,"34692,07 ",0,0,,6,385.54,108,36,69500,21,"1425,21",1,1,1,2,4,0,1
3223,"27807,90 ",0,0,,9,181.46,48,48,39000,22,"1284,77",2,1,1,2,3,0,0
3224,"27807,90 ",0,0,,9,181.46,240,48,39000,22,"867,49",2,1,1,2,3,0,0
3225,"27807,90 ",0,0,,9,181.46,36,48,39000,22,"856,00",2,1,1,2,3,0,0
3226,"10921,56 ",0,0,,9,94.74,48,36,16200,26,"1284,77",2,1,1,2,3,0,0
3227,"10921,56 ",0,0,,9,94.74,240,36,16200,26,"867,49",2,1,1,2,3,0,0
3228,"10921,56 ",0,0,,9,94.74,36,36,16200,26,"856,00",2,1,1,2,3,0,0
3229,"57993,95 ",0,0,,6,412.69,120,53,93500,"21,6","5529,75",2,1,1,2,4,1,0
3230,"53060,75 ",0,0,,6,329.64,120,36,60000,20,"5529,75",2,1,1,2,4,1,0
3231,"18795,76 ",0,0,,6,152.34,156,24,20000,22,"680,58",2,1,2,2,4,0,0
3232,"1975,14 ",0,0,,10,51.55,120,24,6500,26,"140,00",2,1,1,2,3,0,0
3233,"1975,14 ",0,0,,10,51.55,120,24,6500,26,"160,00",2,1,1,2,3,0,0
3234,"3584,00 ",0,0,,8,135.7,36,36,25000,"16,52","382,23",1,1,2,2,5,0,1
3235,"289,89 ",0,0,,10,29.68,12,36,750,"20,99","213,20",1,1,1,2,3,0,0
3236,"102767,32 ",0,0,,8,385.08,156,60,103000,18,"2472,53",1,1,2,2,5,0,1
3237,"65657,17 ",0,0,,8,278.41,60,60,69000,22,"967,02",1,1,2,2,5,0,1
3238,"65657,17 ",0,0,,8,278.41,36,60,69000,22,"925,38",1,1,2,2,5,0,1
3239,"65657,17 ",0,0,,8,278.41,36,60,69000,22,"794,86",1,1,2,2,5,0,1
3240,"28576,79 ",0,0,,6,159.44,472,48,31200,"21,6","2233,16",2,1,1,2,4,0,0
3241,"28576,79 ",0,0,,6,159.44,444,48,31200,"21,6","4433,00",2,1,2,2,4,0,0
3242,"7000,00 ",0,0,,10,58.08,240,24,7000,31,"152,00",2,1,1,2,3,0,0
3243,"31469,96 ",0,0,,10,219.17,60,36,37500,"25,5","727,00",1,1,1,2,1,0,1
3244,"16059,35 ",0,0,,8,128.52,260,36,22000,"24,5","1303,55",1,1,2,2,5,0,1
3245,"16059,35 ",0,0,,8,128.52,240,36,22000,"24,5","1242,32",1,1,2,2,4,0,1
3246,"59127,02 ",0,0,,8,242.25,260,60,63000,20,"1303,55",1,1,2,2,5,0,1
3247,"59127,02 ",0,0,,8,242.25,240,60,63000,20,"1242,32",1,1,2,2,4,0,1
3248,"58344,89 ",0,0,,6,272.74,9,60,69500,"20,5","697,62",1,1,2,2,4,0,1
3249,"59731,23 ",0,0,,10,278.49,6,48,60000,22,"1848,00",2,1,2,2,1,0,1
3250,"47428,42 ",0,0,,10,336.56,60,32,55000,22,"612,57",1,1,1,2,3,0,1
3251,"1571,83 ",0,0,,8,190.73,2,36,5000,"16,53","377,95",1,1,2,2,5,0,1
3252,"41291,65 ",0,0,,8,362.89,2,36,69000,17,"377,95",1,1,2,2,5,0,1
3253,"14776,31 ",0,0,,10,79.47,36,45,"16993,84","21,6","430,00",1,1,1,2,1,0,1
3254,"31921,18 ",46,1,,6,234.84,84,30,35000,"25,5","1062,77",2,1,2,2,4,0,0
3255,"68900,00 ",0,0,,3,300.65,144,48,68900,19,"1521,81",2,1,2,2,4,0,0
3256,"3380,16 ",0,0,,10,127.6,36,36,24000,"14,07","169,22",1,1,1,2,3,0,0
3257,"3380,39 ",0,0,,10,36.17,264,18,3500,31,"67,00",1,1,2,2,4,0,0
3258,"97131,02 ",0,0,,8,456.82,36,48,104000,19,"1004,30",1,1,2,2,5,0,1
3259,"14915,46 ",0,0,,3,92.94,95,36,15000,29,"1159,24",1,1,2,2,2,0,1
3260,"19436,76 ",0,0,,3,146.14,60,36,25000,"24,5","707,08",2,1,2,2,5,0,0
3261,"19304,75 ",0,0,,9,130.88,120,36,21500,"27,5","584,12",2,1,1,2,3,0,0
3262,"23595,90 ",0,0,,3,204.68,60,36,35000,"25,5","592,36",1,1,2,2,5,0,1
3263,"56350,25 ",0,0,,10,276.44,120,48,70000,13,"2455,14",2,1,2,2,1,0,0
3264,"26453,93 ",0,0,,10,655.73,120,12,49500,"14,9","2455,14",2,1,2,2,1,0,0
3265,"92680,92 ",0,0,,10,0,120,12,"92680,92",10,"2455,14",2,1,2,1,1,0,0
3266,"397203,94 ",0,0,,10,0,120,12,"397203,94",10,"2455,14",2,1,2,1,1,0,0
3267,"132401,31 ",0,0,,10,0,120,12,"132401,31",10,"2455,14",2,1,2,1,1,0,0
3268,"1301,30 ",0,0,,10,65.16,18,36,12000,"16,05","330,13",2,1,1,2,3,0,0
3269,"772,49 ",0,0,,10,85.5,18,36,2200,"16,92","330,13",2,1,1,2,3,0,0
3270,"22171,07 ",0,0,,8,191.1,60,36,35000,20,"799,00",1,1,2,2,5,0,1
